4.7549565351801e-07,0,-4.19284731378866e-08,-0.00278265122324228,0,0.001
7.8460885788445e-07,0,1.23407204455361e-07,0.000445003679487854,-1.4729762345283e-14,0.011
3.16533089517179e-07,0,-5.09511153268249e-07,0.00198521697893739,-5.75496274983836e-14,0.021
6.50002164093166e-07,0,-1.5416848100358e-06,-0.000298301834845915,-2.49170990914913e-13,0.031
4.6396672814808e-07,0,-1.58980026299105e-06,-0.000629999325610697,-3.45120199779503e-13,0.041
5.10588051838567e-07,0,-1.23730728773808e-06,0.000545418704859912,-4.27359726383122e-13,0.051
5.26301448644517e-07,0,-1.18565685625072e-06,0.000811320904176682,-5.82845458094866e-13,0.061
5.23598998825037e-07,0,-9.19145975331048e-07,-0.00115812988951802,-7.39778138920955e-13,0.071
5.19019806688448e-07,0,-3.32732838614902e-07,-0.000188361256732605,-8.30314061863596e-13,0.0810000000000001
5.08136508869939e-07,0,9.44554585657897e-08,0.00039696745807305,-9.00218159564925e-13,0.0910000000000001
5.20781725299457e-07,0,2.07890153092194e-07,-0.000398613628931344,-9.54822484099116e-13,0.101
5.16035129294323e-07,0,5.14457781264355e-07,-0.000580728228669614,-9.92155793286265e-13,0.111
5.12139308739279e-07,0,8.24083883799176e-07,-2.19815647142241e-05,-1.02335674656562e-12,0.121
4.97207395255828e-07,0,8.6910716845523e-07,0.000128254992887378,-1.04812100838736e-12,0.131
5.01055296808772e-07,0,8.62559375036653e-07,-0.000504478230141103,-1.06402560373642e-12,0.141
5.07605420807522e-07,0,9.68367999121256e-07,-0.000233645041589625,-1.07691037077445e-12,0.151
4.89390686198021e-07,0,1.0111206165675e-06,8.66914851940237e-05,-1.08835791941264e-12,0.161
4.77770868201333e-07,0,9.01098985650606e-07,-6.19952697888948e-05,-1.09622152934946e-12,0.171
4.84911367948371e-07,0,8.48086301630246e-07,-0.000325462897308171,-1.10110542645564e-12,0.181
4.80279538805917e-07,0,8.4850574921802e-07,-4.88579280499835e-05,-1.10558198880562e-12,0.191
4.63378739823384e-07,0,7.7253451991055e-07,0.000114321723231114,-1.10931327058222e-12,0.201
4.56613179267151e-07,0,6.31226328096091e-07,-5.39724260306684e-06,-1.11138420515189e-12,0.211
4.51810137747088e-07,0,4.74459625365853e-07,5.07145305164158e-05,-1.11235619239952e-12,0.221
4.39772520621773e-07,0,2.93804674811327e-07,0.000158470866153948,-1.11263223027264e-12,0.231
4.31049727467325e-07,0,1.3309744417711e-08,0.000335244723828509,-1.11207289037185e-12,0.241
4.34115491998455e-07,0,-4.43421242835029e-07,0.000580131949391216,-1.11027138004205e-12,0.251
4.38342482311782e-07,0,-1.1297088349238e-06,0.000879837200045586,-1.10704750488216e-12,0.261
4.48272572839414e-07,0,-2.07355719794577e-06,0.00121723010670394,-1.10438806537327e-12,0.271
4.65038851871213e-07,0,-3.27589464177436e-06,0.00157574622426182,-1.11438516834511e-12,0.281
4.90590025492565e-07,0,-4.71501789434114e-06,0.00194100535009056,-1.18178459639767e-12,0.291
5.26616702245519e-07,0,-6.35358765066485e-06,0.00229907338507473,-1.43076826428223e-12,0.301
5.74557532218023e-07,0,-8.1430516729597e-06,0.00263191200792789,-2.13537109002016e-12,0.311
6.35471053556103e-07,0,-1.00192064564908e-05,0.00293176993727684,-3.7862044229009e-12,0.321
7.10531708136841e-07,0,-1.19153110063053e-05,0.00319868396036327,-7.10748170387743e-12,0.331
8.01328894795006e-07,0,-1.37720653583528e-05,0.00341621064580977,-1.29894671407893e-11,0.341
9.08691220047331e-07,0,-1.55300385813462e-05,0.00357891456224024,-2.23325594128632e-11,0.351
1.03339095858246e-06,0,-1.71379469975363e-05,0.00369274779222906,-3.5864217845516e-11,0.361
1.17661772947031e-06,0,-1.85585158760659e-05,0.00376216298900545,-5.40026391659953e-11,0.371
1.33917706079956e-06,0,-1.97704503079876e-05,0.00378624279983342,-7.67951188751503e-11,0.381
1.52154575516761e-06,0,-2.07589255296625e-05,0.00377032742835581,-1.03934465200961e-10,0.391
1.72374393514474e-06,0,-2.15145300899167e-05,0.00371719500981271,-1.34821445674227e-10,0.401
1.94603103409463e-06,0,-2.20364818233065e-05,0.00363277038559318,-1.68662181443402e-10,0.411
2.18834452425654e-06,0,-2.23341266973875e-05,0.00352360005490482,-2.04563990746642e-10,0.421
